"id","event","deal_value","delivery_text","event_date","face_value","is_active","is_agent_only","is_best_deal","is_eticket","is_instant_delivery","is_low_price","is_money_saver","note","price","quality","quantity","row","section","ticket_id","url"
"1","7249102","46.29","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats","7.00","57.18",4,"8","417","4683664736","https://www.tickpick.com/checkout/?listingId=4683664736&quantity=4&listingType=TP&price=7.0&dt=f&dv=46.29&e=True&r=8"
"2","7249102","44.57","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats","7.00","55.07",2,"13","434","4715091811","https://www.tickpick.com/checkout/?listingId=4715091811&quantity=2&listingType=TP&price=7.0&dt=f&dv=44.57&e=True&r=13"
"3","7249102","44.44","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats","7.00","54.9",4,"11","418","4722372912","https://www.tickpick.com/checkout/?listingId=4722372912&quantity=4&listingType=TP&price=7.0&dt=f&dv=44.44&e=True&r=11"
"4","7249102","45.49","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats","7.00","56.21",2,"9","401","4729482830","https://www.tickpick.com/checkout/?listingId=4729482830&quantity=2&listingType=TP&price=7.0&dt=f&dv=45.49&e=True&r=9"
"5","7249102","42.75","E-TRANSFER","2025-10-06 03:00:00+03","0.00",True,False,False,True,False,False,True,NULL,"8.00","52.82",4,"3","433","4661596764","https://www.tickpick.com/checkout/?listingId=4661596764&quantity=4&listingType=TP&price=8.0&dt=f&dv=42.75&e=True&r=3"
"6","7249102","50.34","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash","8.00","62.2",4,"12","412","4670497821","https://www.tickpick.com/checkout/?listingId=4670497821&quantity=4&listingType=TP&price=8.0&dt=f&dv=50.34&e=True&r=12"
"7","7249102","80.94","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,True,True,"Flash","5.00","100",4,"7","413","4731099645","https://www.tickpick.com/checkout/?listingId=4731099645&quantity=4&listingType=TP&price=5.0&dt=f&dv=80.94&e=True&r=7"
"8","7249102","52.5","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats","6.00","64.86",4,"12","402","4683664675","https://www.tickpick.com/checkout/?listingId=4683664675&quantity=4&listingType=TP&price=6.0&dt=f&dv=52.5&e=True&r=12"
"9","7249102","51.65","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"FLASH AXS","8.00","63.81",2,"7","430","4692932902","https://www.tickpick.com/checkout/?listingId=4692932902&quantity=2&listingType=TP&price=8.0&dt=f&dv=51.65&e=True&r=7"
"10","7249102","38.36","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash","8.00","47.39",4,"13","417","4697566520","https://www.tickpick.com/checkout/?listingId=4697566520&quantity=4&listingType=TP&price=8.0&dt=f&dv=38.36&e=True&r=13"
"11","7249102","36.67","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash","9.00","45.3",4,"7","415","4670497826","https://www.tickpick.com/checkout/?listingId=4670497826&quantity=4&listingType=TP&price=9.0&dt=f&dv=36.67&e=True&r=7"
"12","7249102","35.38","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","9.00","43.72",2,"9","416","4697272253","https://www.tickpick.com/checkout/?listingId=4697272253&quantity=2&listingType=TP&price=9.0&dt=f&dv=35.38&e=True&r=9"
"13","7249102","34.56","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","9.00","42.7",3,"11","416","4697272389","https://www.tickpick.com/checkout/?listingId=4697272389&quantity=3&listingType=TP&price=9.0&dt=f&dv=34.56&e=True&r=11"
"14","7249102","34.56","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash","9.00","42.7",4,"11","418","4697566476","https://www.tickpick.com/checkout/?listingId=4697566476&quantity=4&listingType=TP&price=9.0&dt=f&dv=34.56&e=True&r=11"
"15","7249102","36.33","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash","9.00","44.89",4,"8","434","4697566487","https://www.tickpick.com/checkout/?listingId=4697566487&quantity=4&listingType=TP&price=9.0&dt=f&dv=36.33&e=True&r=8"
"16","7249102","35.33","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash","9.00","43.65",4,"11","415","4697566493","https://www.tickpick.com/checkout/?listingId=4697566493&quantity=4&listingType=TP&price=9.0&dt=f&dv=35.33&e=True&r=11"
"17","7249102","34.97","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash","9.00","43.21",4,"10","401","4697566501","https://www.tickpick.com/checkout/?listingId=4697566501&quantity=4&listingType=TP&price=9.0&dt=f&dv=34.97&e=True&r=10"
"18","7249102","34.1","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats","9.00","42.12",3,"13","417","4722372911","https://www.tickpick.com/checkout/?listingId=4722372911&quantity=3&listingType=TP&price=9.0&dt=f&dv=34.1&e=True&r=13"
"19","7249102","33.32","E-TRANSFER","2025-10-05 03:00:00+03",NULL,False,False,False,True,False,False,True,NULL,"10.00","41.17",1,"5","418","1253477642","https://www.tickpick.com/checkout/?listingId=1253477642&quantity=1&listingType=M&price=10.0&dt=f&dv=33.32&e=True&r=5"
"20","7249102","33.6","E-TRANSFER","2025-10-05 03:00:00+03",NULL,False,False,False,True,False,False,True,NULL,"10.00","41.51",2,"5","434","1257294914","https://www.tickpick.com/checkout/?listingId=1257294914&quantity=2&listingType=M&price=10.0&dt=f&dv=33.6&e=True&r=5"
"21","7249102","32.58","E-TRANSFER","2025-10-05 03:00:00+03",NULL,False,False,False,True,False,False,True,NULL,"10.00","40.26",4,"7","432","1298146378","https://www.tickpick.com/checkout/?listingId=1298146378&quantity=4&listingType=M&price=10.0&dt=f&dv=32.58&e=True&r=7"
"22","7249102","28.95","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats AXS Mobile ID","11.00","35.77",2,"9","416","4676465319","https://www.tickpick.com/checkout/?listingId=4676465319&quantity=2&listingType=TP&price=11.0&dt=f&dv=28.95&e=True&r=9"
"23","7249102","29.96","E-TRANSFER","2025-10-05 03:00:00+03","27.00",True,False,False,True,False,False,True,"XFER","11.00","37.01",1,"6","418","4691858288","https://www.tickpick.com/checkout/?listingId=4691858288&quantity=1&listingType=TP&price=11.0&dt=f&dv=29.96&e=True&r=6"
"24","7249102","30.27","E-TRANSFER","2025-10-05 03:00:00+03","27.00",True,False,False,True,False,False,True,"XFER","11.00","37.4",2,"6","434","4693624452","https://www.tickpick.com/checkout/?listingId=4693624452&quantity=2&listingType=TP&price=11.0&dt=f&dv=30.27&e=True&r=6"
"25","7249102","48.86","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats","7.00","60.36",4,"3","403","4683664687","https://www.tickpick.com/checkout/?listingId=4683664687&quantity=4&listingType=TP&price=7.0&dt=f&dv=48.86&e=True&r=3"
"26","7249102","28.69","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,NULL,"12.00","35.45",2,"2","416","4666038496","https://www.tickpick.com/checkout/?listingId=4666038496&quantity=2&listingType=TP&price=12.0&dt=f&dv=28.69&e=True&r=2"
"27","7249102","25.75","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats.","12.00","31.81",8,"14","403","4669278730","https://www.tickpick.com/checkout/?listingId=4669278730&quantity=8&listingType=TP&price=12.0&dt=f&dv=25.75&e=True&r=14"
"28","7249102","25.75","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats.","12.00","31.81",6,"14","402","4669278734","https://www.tickpick.com/checkout/?listingId=4669278734&quantity=6&listingType=TP&price=12.0&dt=f&dv=25.75&e=True&r=14"
"29","7249102","45.49","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats","7.00","56.21",4,"9","418","4683664744","https://www.tickpick.com/checkout/?listingId=4683664744&quantity=4&listingType=TP&price=7.0&dt=f&dv=45.49&e=True&r=9"
"30","7249102","52.5","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats","6.00","64.86",4,"12","402","4683664679","https://www.tickpick.com/checkout/?listingId=4683664679&quantity=4&listingType=TP&price=6.0&dt=f&dv=52.5&e=True&r=12"
"31","7249102","47.57","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats","7.00","58.77",4,"6","415","4683664717","https://www.tickpick.com/checkout/?listingId=4683664717&quantity=4&listingType=TP&price=7.0&dt=f&dv=47.57&e=True&r=6"
"32","7249102","44.57","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats","7.00","55.07",4,"13","402","4683664682","https://www.tickpick.com/checkout/?listingId=4683664682&quantity=4&listingType=TP&price=7.0&dt=f&dv=44.57&e=True&r=13"
"38","7249102","26.5","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","12.00","32.74",2,"11","402","4730167577","https://www.tickpick.com/checkout/?listingId=4730167577&quantity=2&listingType=TP&price=12.0&dt=f&dv=26.5&e=True&r=11"
"47","7249102","24.69","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats.","13.00","30.51",5,"10","421","4669278720","https://www.tickpick.com/checkout/?listingId=4669278720&quantity=5&listingType=TP&price=13.0&dt=f&dv=24.69&e=True&r=10"
"53","7249102","23.08","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","13.00","28.51",2,"15","419","4674964521","https://www.tickpick.com/checkout/?listingId=4674964521&quantity=2&listingType=TP&price=13.0&dt=f&dv=23.08&e=True&r=15"
"67","7249102","31.4","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats","13.00","38.8",4,"10","407","4683664695","https://www.tickpick.com/checkout/?listingId=4683664695&quantity=4&listingType=TP&price=13.0&dt=f&dv=31.4&e=True&r=10"
"87","7249102","24.66","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats.","13.00","30.47",7,"9","417","4692722394","https://www.tickpick.com/checkout/?listingId=4692722394&quantity=7&listingType=TP&price=13.0&dt=f&dv=24.66&e=True&r=9"
"113","7249102","24.43","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash","14.00","30.18",4,"3","403","4670497814","https://www.tickpick.com/checkout/?listingId=4670497814&quantity=4&listingType=TP&price=14.0&dt=f&dv=24.43&e=True&r=3"
"130","7249102","27.11","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats.","15.00","33.49",4,"9","424","4669278786","https://www.tickpick.com/checkout/?listingId=4669278786&quantity=4&listingType=TP&price=15.0&dt=f&dv=27.11&e=True&r=9"
"142","7249102","20.98","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","15.00","25.93",2,"10","418","4674964573","https://www.tickpick.com/checkout/?listingId=4674964573&quantity=2&listingType=TP&price=15.0&dt=f&dv=20.98&e=True&r=10"
"164","7249102","28.43","E-TRANSFER","2025-09-10 03:00:00+03","31.46",True,False,False,True,False,False,True,"XFER Mobile Entry Ticket. Must have smart device on hand to enter event.","15.00","35.12",7,"3","424","4729661410","https://www.tickpick.com/checkout/?listingId=4729661410&quantity=7&listingType=TP&price=15.0&dt=f&dv=28.43&e=True&r=3"
"174","7249102","25.34","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats.","16.00","31.31",8,"11","412","4669278808","https://www.tickpick.com/checkout/?listingId=4669278808&quantity=8&listingType=TP&price=16.0&dt=f&dv=25.34&e=True&r=11"
"207","7249102","27.35","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash","17.00","33.79",8,"9","410","4649833534","https://www.tickpick.com/checkout/?listingId=4649833534&quantity=8&listingType=TP&price=17.0&dt=f&dv=27.35&e=True&r=9"
"225","7249102","39.11","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"FLASH SEATS. FLS. AXS.","17.00","48.31",2,"27","113","4700598911","https://www.tickpick.com/checkout/?listingId=4700598911&quantity=2&listingType=TP&price=17.0&dt=f&dv=39.11&e=True&r=27"
"246","7249102","22.54","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats.","19.00","27.85",9,"2","406","4669278752","https://www.tickpick.com/checkout/?listingId=4669278752&quantity=9&listingType=TP&price=19.0&dt=f&dv=22.54&e=True&r=2"
"266","7249102","16.66","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","20.00","20.58",4,"5","420","4674964575","https://www.tickpick.com/checkout/?listingId=4674964575&quantity=4&listingType=TP&price=20.0&dt=f&dv=16.66&e=True&r=5"
"280","7249102","23.52","E-TRANSFER","2025-10-05 03:00:00+03",NULL,False,False,False,True,False,False,True,NULL,"20.00","29.06",3,"4","426","1296840069","https://www.tickpick.com/checkout/?listingId=1296840069&quantity=3&listingType=M&price=20.0&dt=f&dv=23.52&e=True&r=4"
"290","7249102","16.04","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","21.00","19.82",4,"4","404","4674964569","https://www.tickpick.com/checkout/?listingId=4674964569&quantity=4&listingType=TP&price=21.0&dt=f&dv=16.04&e=True&r=4"
"324","7249102","22.48","E-TRANSFER","2025-10-05 03:00:00+03",NULL,False,False,False,True,False,False,True,NULL,"21.00","27.77",2,"3","427","1296840078","https://www.tickpick.com/checkout/?listingId=1296840078&quantity=2&listingType=M&price=21.0&dt=f&dv=22.48&e=True&r=3"
"356","7249102","31.73","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"FLASH SEATS. FLS. AXS.","24.00","39.2",4,"23","125","4674965587","https://www.tickpick.com/checkout/?listingId=4674965587&quantity=4&listingType=TP&price=24.0&dt=f&dv=31.73&e=True&r=23"
"382","7249102","27.4","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash","28.00","33.86",4,"19","125","4670497833","https://www.tickpick.com/checkout/?listingId=4670497833&quantity=4&listingType=TP&price=28.0&dt=f&dv=27.4&e=True&r=19"
"404","7249102",NULL,"E-TRANSFER","2025-10-06 03:00:00+03","0.00",True,False,False,True,False,False,False,"Parking only. XFER","29.00","0",1,"PARK PASS","ONE MARKET SQUARE GARAGE","4724540319","https://www.tickpick.com/checkout/?listingId=4724540319&quantity=1&listingType=TP&price=29.0&dt=f&e=True&r=PARK%20PASS"
"422","7249102","24.61","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats","31.00","30.41",3,"22","102","4683664559","https://www.tickpick.com/checkout/?listingId=4683664559&quantity=3&listingType=TP&price=31.0&dt=f&dv=24.61&e=True&r=22"
"437","7249102",NULL,"E-TRANSFER","2025-10-06 03:00:00+03","0.00",True,False,False,True,False,False,False,"Parking only. XFER","33.00","0",1,"PARK PASS","BLOCK 142 LOT","4724540349","https://www.tickpick.com/checkout/?listingId=4724540349&quantity=1&listingType=TP&price=33.0&dt=f&e=True&r=PARK%20PASS"
"452","7249102","20.26","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats.","35.00","25.04",5,"15","113","4669278799","https://www.tickpick.com/checkout/?listingId=4669278799&quantity=5&listingType=TP&price=35.0&dt=f&dv=20.26&e=True&r=15"
"478","7249102","11.24","E-TRANSFER","2025-10-05 03:00:00+03","25.24",True,False,False,True,False,False,True,"FLS FLASH SEATS ONLY xfer","36.00","13.89",6,"7","422","4716005324","https://www.tickpick.com/checkout/?listingId=4716005324&quantity=6&listingType=TP&price=36.0&dt=f&dv=11.24&e=True&r=7"
"488","7249102","22.11","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash","37.00","27.32",2,"23","123","4718712129","https://www.tickpick.com/checkout/?listingId=4718712129&quantity=2&listingType=TP&price=37.0&dt=f&dv=22.11&e=True&r=23"
"507","7249102","20.03","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash","41.00","24.75",4,"21","104","4625718764","https://www.tickpick.com/checkout/?listingId=4625718764&quantity=4&listingType=TP&price=41.0&dt=f&dv=20.03&e=True&r=21"
"521","7249102",NULL,"E-TRANSFER","2025-10-06 03:00:00+03","0.00",True,False,False,True,False,False,False,"Parking only. XFER","43.00","0",1,"PARK PASS","BLOCK 97 LOT","4724540264","https://www.tickpick.com/checkout/?listingId=4724540264&quantity=1&listingType=TP&price=43.0&dt=f&e=True&r=PARK%20PASS"
"543","7249102","14.7","E-TRANSFER","2025-10-05 03:00:00+03","61.00",True,False,False,True,False,False,True,"Flash. Xfer","47.00","18.16",12,"20","101","4671000823","https://www.tickpick.com/checkout/?listingId=4671000823&quantity=12&listingType=TP&price=47.0&dt=f&dv=14.7&e=True&r=20"
"562","7249102","17.38","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash","48.00","21.47",4,"13","104","4625718732","https://www.tickpick.com/checkout/?listingId=4625718732&quantity=4&listingType=TP&price=48.0&dt=f&dv=17.38&e=True&r=13"
"34","7249102","25.86","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","12.00","31.94",1,"12","419","4674964613","https://www.tickpick.com/checkout/?listingId=4674964613&quantity=1&listingType=TP&price=12.0&dt=f&dv=25.86&e=True&r=12"
"36","7249102","25.92","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats.","12.00","32.03",7,"11","420","4692722354","https://www.tickpick.com/checkout/?listingId=4692722354&quantity=7&listingType=TP&price=12.0&dt=f&dv=25.92&e=True&r=11"
"41","7249102","25.92","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats","13.00","32.02",4,"4","420","4668602733","https://www.tickpick.com/checkout/?listingId=4668602733&quantity=4&listingType=TP&price=13.0&dt=f&dv=25.92&e=True&r=4"
"40","7249102","26.2","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash","13.00","32.37",2,"3","432","4667987771","https://www.tickpick.com/checkout/?listingId=4667987771&quantity=2&listingType=TP&price=13.0&dt=f&dv=26.2&e=True&r=3"
"46","7249102","25.15","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","13.00","31.08",3,"8","421","4669488520","https://www.tickpick.com/checkout/?listingId=4669488520&quantity=3&listingType=TP&price=13.0&dt=f&dv=25.15&e=True&r=8"
"48","7249102","23.36","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats.","13.00","28.86",8,"13","416","4669278749","https://www.tickpick.com/checkout/?listingId=4669278749&quantity=8&listingType=TP&price=13.0&dt=f&dv=23.36&e=True&r=13"
"54","7249102","24.5","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","13.00","30.26",1,"9","404","4674964492","https://www.tickpick.com/checkout/?listingId=4674964492&quantity=1&listingType=TP&price=13.0&dt=f&dv=24.5&e=True&r=9"
"55","7249102","23.87","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","13.00","29.49",1,"12","419","4674964470","https://www.tickpick.com/checkout/?listingId=4674964470&quantity=1&listingType=TP&price=13.0&dt=f&dv=23.87&e=True&r=12"
"59","7249102","24.5","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats","13.00","30.26",4,"9","401","4676983858","https://www.tickpick.com/checkout/?listingId=4676983858&quantity=4&listingType=TP&price=13.0&dt=f&dv=24.5&e=True&r=9"
"69","7249102","31.83","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats","13.00","39.32",2,"8","407","4683664700","https://www.tickpick.com/checkout/?listingId=4683664700&quantity=2&listingType=TP&price=13.0&dt=f&dv=31.83&e=True&r=8"
"75","7249102","25.15","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats.","13.00","31.08",5,"8","403","4692722347","https://www.tickpick.com/checkout/?listingId=4692722347&quantity=5&listingType=TP&price=13.0&dt=f&dv=25.15&e=True&r=8"
"76","7249102","23.6","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats.","13.00","29.16",4,"13","417","4692722369","https://www.tickpick.com/checkout/?listingId=4692722369&quantity=4&listingType=TP&price=13.0&dt=f&dv=23.6&e=True&r=13"
"83","7249102","23.34","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats.","13.00","28.84",6,"14","419","4692722402","https://www.tickpick.com/checkout/?listingId=4692722402&quantity=6&listingType=TP&price=13.0&dt=f&dv=23.34&e=True&r=14"
"85","7249102","23.93","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats.","13.00","29.56",6,"11","418","4692722411","https://www.tickpick.com/checkout/?listingId=4692722411&quantity=6&listingType=TP&price=13.0&dt=f&dv=23.93&e=True&r=11"
"86","7249102","35.67","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","13.00","44.07",4,"10","408","4709200359","https://www.tickpick.com/checkout/?listingId=4709200359&quantity=4&listingType=TP&price=13.0&dt=f&dv=35.67&e=True&r=10"
"88","7249102","35.38","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","13.00","43.72",4,"13","410","4696209582","https://www.tickpick.com/checkout/?listingId=4696209582&quantity=4&listingType=TP&price=13.0&dt=f&dv=35.38&e=True&r=13"
"89","7249102","32.04","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats","13.00","39.58",2,"6","423","4713810790","https://www.tickpick.com/checkout/?listingId=4713810790&quantity=2&listingType=TP&price=13.0&dt=f&dv=32.04&e=True&r=6"
"90","7249102","32.29","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","13.00","39.9",2,"5","424","4730167580","https://www.tickpick.com/checkout/?listingId=4730167580&quantity=2&listingType=TP&price=13.0&dt=f&dv=32.29&e=True&r=5"
"91","7249102","24.5","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats","13.00","30.26",4,"9","420","4713810788","https://www.tickpick.com/checkout/?listingId=4713810788&quantity=4&listingType=TP&price=13.0&dt=f&dv=24.5&e=True&r=9"
"92","7249102","24.69","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"TMX Smartphone Entry XFER XFER Mobile Entry Tickets. Must have smart device on hand to enter event. Do not print these tickets xfer","13.00","30.51",2,"10","415","4723292569","https://www.tickpick.com/checkout/?listingId=4723292569&quantity=2&listingType=TP&price=13.0&dt=f&dv=24.69&e=True&r=10"
"93","7249102","24.69","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","13.00","30.51",5,"10","434","4730167573","https://www.tickpick.com/checkout/?listingId=4730167573&quantity=5&listingType=TP&price=13.0&dt=f&dv=24.69&e=True&r=10"
"94","7249102","23.87","E-TRANSFER","2025-10-03 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats","13.00","29.49",2,"12","419","4713810784","https://www.tickpick.com/checkout/?listingId=4713810784&quantity=2&listingType=TP&price=13.0&dt=f&dv=23.87&e=True&r=12"
"95","7249102","29.28","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash","14.00","36.17",9,"8","424","4625718773","https://www.tickpick.com/checkout/?listingId=4625718773&quantity=9&listingType=TP&price=14.0&dt=f&dv=29.28&e=True&r=8"
"96","7249102","25.15","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","13.00","31.08",3,"8","402","4730167582","https://www.tickpick.com/checkout/?listingId=4730167582&quantity=3&listingType=TP&price=13.0&dt=f&dv=25.15&e=True&r=8"
"97","7249102","24.61","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash","14.00","30.41",8,"2","417","4649833537","https://www.tickpick.com/checkout/?listingId=4649833537&quantity=8&listingType=TP&price=14.0&dt=f&dv=24.61&e=True&r=2"
"98","7249102","23.01","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats.","14.00","28.43",8,"8","401","4669278722","https://www.tickpick.com/checkout/?listingId=4669278722&quantity=8&listingType=TP&price=14.0&dt=f&dv=23.01&e=True&r=8"
"99","7249102","23.54","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats.","14.00","29.08",8,"6","420","4669278741","https://www.tickpick.com/checkout/?listingId=4669278741&quantity=8&listingType=TP&price=14.0&dt=f&dv=23.54&e=True&r=6"
"100","7249102","24","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats.","14.00","29.65",7,"5","402","4669278715","https://www.tickpick.com/checkout/?listingId=4669278715&quantity=7&listingType=TP&price=14.0&dt=f&dv=24.0&e=True&r=5"
"101","7249102","24.12","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats.","14.00","29.8",8,"4","419","4669278718","https://www.tickpick.com/checkout/?listingId=4669278718&quantity=8&listingType=TP&price=14.0&dt=f&dv=24.12&e=True&r=4"
"102","7249102","25.62","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"XFER","13.00","31.65",2,"6","402","4730167586","https://www.tickpick.com/checkout/?listingId=4730167586&quantity=2&listingType=TP&price=13.0&dt=f&dv=25.62&e=True&r=6"
"33","7249102","25.25","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash Seats.","12.00","31.19",8,"16","421","4669278740","https://www.tickpick.com/checkout/?listingId=4669278740&quantity=8&listingType=TP&price=12.0&dt=f&dv=25.25&e=True&r=16"
"39","7249102","34.43","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash","12.00","42.54",2,"7","429","4729848957","https://www.tickpick.com/checkout/?listingId=4729848957&quantity=2&listingType=TP&price=12.0&dt=f&dv=34.43&e=True&r=7"
"56","7249102","35.38","E-TRANSFER","2025-10-05 03:00:00+03","0.00",True,False,False,True,False,False,True,"Flash","13.00","43.72",2,"13","411","4674568819","https://www.tickpick.com/checkout/?listingId=4674568819&quantity=2&listingType=TP&price=13.0&dt=f&dv=35.38&e=True&r=13"
